ID,TOWN-CODE,Turnover_Ingresos_2012,Turnover_Ingresos_2011,WorkingCapital_FondoManiobra_2012,WorkingCapital_FondoManiobra_2011,CurrentAssets_ActivoCirculante_2012,CurrentAssets_ActivoCirculante_2011,CurrentLiability_PasivoLiquido_2012,CurrentLiability_PasivoLiquido_2011,Amortization_Amortizacion_2012,Amortization_Amortizacion_2011,IntangibleAssets_InmovilizadoInmaterial_2012,IntangibleAssets_InmovilizadoInmaterial_2011,TangibleAssets_InmovilizadoMaterial_2012,TangibleAssets_InmovilizadoMaterial_2011,AverageCollectionPeriod_PeriodoMedioDeCobro_2012,AverageCollectionPeriod_PeriodoMedioDeCobro_2011,AveragePaymentPeriod_PeriodoMedioDePago_2012,AveragePaymentPeriod_PeriodoMedioDePago_2011,InventoryTurnOver_RotacionDeInventario_2012,InventoryTurnOver_RotacionDeInventario_2011,Dividends_Dividendo_2011,Dividends_Dividendo_2012,LeveragePerc_ApalancamientoPerc_2012,LeveragePerc_ApalancamientoPerc_2011,Procurements_Aprovisionamientos_2011,Procurements_Aprovisionamientos_2012,Equity_Capital_2012,Equity_Capital_2011,Cash_Tesoreria_2012,Cash_Tesoreria_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2011,ShortTermFinancialInvestments_InversionesFinancierasCortoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2012,LongTermFinancialInvestments_InversionesFinancierasLargoPlazo_2011,Stock_Existencias_2012,Stock_Existencias_2011,FinancialExpenditures_2012,FinancialExpenditures_2011,FinancialDebt_DeudasFinancieras_2012,FinancialDebt_DeudasFinancieras_2011,LongTermDebt_DeudasLargoPlazo_2012,LongTermDebt_DeudasLargoPlazo_2011,ShortTermDebt_DeudasCortoPlazo_2012,ShortTermDebt_DeudasCortoPlazo_2011,TARGET
794,807,2055.16838,1919.15687,-71.188939,-23.35997,731.35625,608.38151,461.49465,450.05857,94.31112,90.84012,4.88409,3.93009,505.31785,477.37877,23.544,26.13,104.234,110.531,41.94,43.604,0,0,17.847,31.208,-1075.12675,-1153.94455,12.02024,12.02024,371.31776,331.6647,7.19108,91.19108,3.8667,2.066699,134.43521,130.22299,21.01859,25.67912,38.63444,42.81249,85.93849,120,38.63444,42.81249,0
795,197,253.89263,223.62188,16.52809,63.435629,35.27692,74.6745,53.16027,41.40735,6.48927,1.54604,0,0,92.2512,98.74047,18.866,15.719,30.928,30.561,33.15,139.349,0,0,0,308.099,-154.79803,-185.36338,6.01012,6.01012,4.90187,4.99057,0,0,0,0,17.06925,59.9195,5.72496,6.643869,0.41387,0.09244,78.24559,99.63805,34.75166,25.39243,0
796,546,125.53802,118.02759,30.806149,37.238259,58.95776,58.74445,19.6882,18.45539,0.093,0.13881,0,0,0.27518,0.36818,39.225,29.648,65.635,65.658,132.8,188.326,0,0,122.983,70.273,-87.41486,-93.68665,30,30,10.71923,3.29467,0,0,2.21549,5.87964,34.56,45.72923,1.72738,1.42775,0,0,24.64643,21.13249,0,0,0
797,105,188.1589,227.77705,63.87953,20.57144,117.34302,62.77976,55.55121,46.36062,0,5.81957,1.89842,1.89842,64.17281,47.44125,52.157,27.516,117.475,94.122,320.974,83.979,0,0,270.254,62.221,-126.67716,-86.33651,15.0253,15.0253,13.10482,15.81865,0,0,0,0,76.97721,29.55083,5.17873,1.32742,11.94454,0,90.10323,25.22238,12.47865,0,0
798,1486,918.551,977.615,239.662,255.55,471.624,494.898,107.178,234.567,14.083,13.633,0,0,40.48,54.564,96.144,141.517,42.445,92.945,41.715,39.777,0,0,4.537,9.503,-645.562,-607.809,3.006,3.006,102.528,38.914,0.35,53.35,5.958,5.958,70.43,71.33,1.001,0.733,12.458,9.796,0,12.984,12.458,9.796,0
799,983,254.9248,258.86665,183.22914,166.71571,184.82045,190.61416,41.04415,37.6539,11.42499,10.83264,14.71819,16.87681,114.39206,111.91124,258.752,232.125,44.484,195.447,0,0,0,0,12.577,7.579,0,0,120.8611,120.8611,1.28131,4.016,19.21095,0.31,0,0,0,0,0.9095,1.48195,26.04084,14.27332,7.55779,6.58237,26.04084,14.27332,0
800,1001,108.98118,247.75525,288.73172,254.37387,302.10615,291.6655,40.94697,28.10805,0.46255,0.46004,0,0,12.04542,12.21399,153.154,62.347,120.307,20.643,7547.194,529.769,0,0,20.731,20.603,-146.13675,-12.04601,6.1,6.1,1.97763,8.229879,25.47547,1.22712,0,0,252.53773,215.05234,7.03731,5.09288,22.40256,16.79462,28.35788,33.18592,22.40256,16.79462,0
801,1295,613.16348,797.31559,431.605089,511.38621,1194.3265,1297.74801,647.41367,637.59798,15.88507,18.67343,0,0,625.63098,631.64317,260.352,238.244,605.322,486.81,416.519,339.838,0,0,377.776,275.656,-329.27744,-268.65779,29.50916,29.50916,112.26068,131.4671,327.78814,327.78814,3.08914,3.08914,310.83691,310.83691,35.52479,19.04007,50,50,884.06862,900.20491,50,56.28891,1
802,1336,723.49592,597.16986,219.487849,190.76405,459.73692,487.50149,142.18594,167.3561,7.22829,0,0,0,40.72236,14.91443,38.26,67.422,85.996,114.755,193.248,197.871,0,0,0.459,0,-402.63668,-445.42388,278,278,44.0122,58.63951,95.71397,99.72885,14.72288,14.6,239.10401,221.30682,17.2962,10.7321,1.71243,0,0,0,1.71243,0,0
803,224,75.64292,86.05791,121.45525,151.1566,139.93082,198.23643,174.07351,267.748539,19.1176,20.55016,0,0,102.85969,121.42939,47.994,241.872,415.052,670.335,1242.213,975.278,0,0,-217.532,-304.491,-44.47857,-34.92073,3.2,3.2,9.349,18.76096,0,0,0,0,120.49725,120.49725,15.18023,13.50276,19.25204,95.88746,242.68757,190.92985,105.35152,163.45416,0
804,1236,6879.69947,7517.87079,4558.29177,5716.99976,5202.93808,6241.34943,3225.60921,4189.57275,33.386269,48.08706,20.31843,18.01102,99.29671,125.42385,90.391,117.376,50.624,44.212,235.493,237.043,0,0,70.727,101.01,-5724.92321,-5276.86213,429.114,429.114,23.23998,20.13761,0.43815,0.43815,158.30099,145.08663,3451.84514,3769.5982,144.77151,162.12868,2381.93538,3390.23457,0,0,2381.93538,3390.23457,0
805,1258,535.25572,575.48487,18.727,40.08694,122.05896,230.01367,113.21923,120.2174,14.263,18.3178,0,0,109.5031,119.91861,28.614,35.828,69.601,43.039,12.581,8.614,0,0,283.95,283.998,-224.88751,-232.03516,3.006,3.006,71.40516,120.89437,46.46345,0,154.1027,4.13604,8.10925,5.38133,20.51695,6.92915,36.49996,56.94658,192.8723,159.01402,36.49996,72.66272,0
806,767,1585.18793,2551.94313,451.27144,456.6405,527.44749,536.32526,489.73824,503.57951,0,0.24897,0,0,1.19415,1.19415,110.211,72.103,126.706,97.702,0,0,0,0,310.169,0,-1150.52281,-539.36224,3.006,3.006,13.98744,0,25.2,28.1665,7.684,5.539,0,0,16.74346,7.9339,144.49984,0,0,0,172.11976,55.15034,0
807,767,543.03513,634.8924,99.1829,60.396269,405.86442,292.21028,481.57701,358.48138,0,1.54925,0,0,57.28697,48.23897,171.203,144.237,481.499,239.4,201.346,29.181,0,0,-217.507,-174.549,-440.00142,-256.81865,10.1,10.1,1.53673,1.66409,0.50446,2.10961,0,0,143.63782,35.66599,9.05024,2.34113,41.03038,27.11102,25.96823,25.96823,45.03335,27.11102,0
808,151,6299.84858,8214.49802,1037.406999,771.23034,2400.43745,1942.96796,2783.12728,2252.13389,22.07942,59.34634,0,0.16905,1101.39049,1102.99636,57.594,66.404,85.304,57.587,86.296,18.148,0,0,194.826,155.546,-7279.95107,-5578.19452,70.61892,70.61892,10.02924,8.8085,35.00861,13.20626,290.37852,320.19819,1337.16293,366.99352,111.89153,90.82221,1335.64572,982.07352,723.57131,815.4598,1335.64572,995.65362,0
809,1200,193.02134,146.97275,6.82934,23.15385,67.10285,38.28915,40.99857,22.6263,15.4753,17.7457,0,0,127.84744,146.27556,30.453,60.378,240.904,98.877,0,0,0,0,11.071,9.173,0,-1.40387,33.1,33.1,50.77444,13.63907,0,0,0.12242,0.12242,0,0,0.66505,0.58617,15,10.97464,0,0.40616,16.3516,12.0771,0
810,767,9345.98834,11037.65004,2384.18685,2892.090149,4314.1334,6299.30867,3145.37044,4636.31166,137.15774,121.73888,6.21913,28.56195,2347.38728,2091.41534,112.572,163.914,142.507,181.876,85.853,63.486,0,0,257.568,240.39,-6578.07425,-4954.83012,72,72,11.94306,8.41854,105.19274,198.04735,29.35899,24.43674,1181.63358,1160.05637,237.60191,233.81258,888.9329,913.06869,2254.35055,2363.27387,888.9329,913.06869,1
811,232,5617.603819,7016.69252,4177.73898,3822.11994,9269.11919,9504.20462,1926.56155,2015.79094,529.32388,524.26087,3.85218,5.09314,2948.84296,3304.62102,100.194,81.196,53.295,57.103,496.328,274.25,0,0,15.335,16.407,-3105.17775,-2015.28617,48.08,48.08,23.53883,158.2823,5367.79063,4873.64041,138.22405,138.22405,2778.45574,2365.54574,113.35241,115.46311,1399.09464,1257.22542,821.61077,1153.83862,1399.09464,1257.22542,1
812,777,170.25666,197.42973,273.8128,266.58132,328.23364,313.30058,101.8793,193.90866,0.31115,0.64705,0,0,59.05344,56.19798,168.478,84.678,282.178,461.99,793.738,839.946,0,0,0,784.402,-103.7638,-96.35665,3.00626,3.00626,16.45808,5.11508,0,0,0,0,212.45,242.1,0.92815,0.07317,12.95393,15.91772,272.74522,153.59762,12.95393,30.89331,0
813,1338,308.5107,243.33653,98.17881,47.4135,180.07386,123.52075,124.30791,138.32692,1.50894,3.57786,0,0,5.48101,5.42719,101.009,94.777,248.062,240.996,255.906,140.84,0,0,0,-76.958,-143.7875,-119.66842,6,6,8.44491,3.2044,0,0,0.305,0.305,85.06652,56.25324,11.75571,6.1115,12.84161,2.24543,67.16639,0,12.84161,20.18273,1
814,362,2224.78171,2629.71078,492.112579,620.02288,754.80342,819.02043,504.63656,506.63147,0,0,0,0,0,0,57.949,66.625,72.139,70.376,56.661,46.633,0,0,18.385,0,-1857.79221,-1564.75576,120.20242,120.20242,144.42601,91.68187,0,5.96758,0.03005,0.03005,246.28336,240.65482,9.85031,9.19233,46,0,0,0,46,0,0
815,424,43.65683,57.86587,36.57319,37.41367,49.65865,42.51868,22.62663,18.00221,0,0,0,0,94.35427,94.35427,203.714,149.725,85.923,22.825,261.264,125.977,0,0,123.848,154.654,-40.57874,-19.5664,80,80,10.75441,4.25205,0,0,0.30893,0.30893,14.2,14.2,0,0,0,12.857,67.33025,67.33025,12.80723,13.11523,0
816,1374,145.27966,404.6,3570.03735,3625.06306,3594.45996,3748.98321,98.70052,92.08387,0,0,3.73598,3.73598,0,0,453.848,42.701,106.521,73.76,5743.271,4643.998,0,0,0,0,-279.802,-213.78688,30.05,30.05,0.65146,0.34837,91.19864,0,120.8,120.8,3410.65572,3609.44452,73.91333,90.69071,0.12228,0.12228,3659.77514,3659.77514,29.93573,21.31029,0
817,405,21690,4475,5948,18695,35789,35063,59843,46774,1362,1367,105,145,34210,36274,332.049,1405.81,807.275,3125.557,56.894,317.57,0,0,23.985,21.273,-1383,-11997,48678,48678,134,452,0,0,17612,11163,1896,1220,685,274,844,796,4524,5391,844,796,1
818,1092,29.97526,245.72798,28.40669,75.930219,42.61041,122.1079,74.6903,74.0119,2.9333,7.86524,0,0,63.53687,66.47017,295.894,87.018,29.67,121.75,251.428,229.167,0,0,-546.214,364.426,-31.22953,-8.99898,27.045,27.045,11.68783,9.97856,32.85216,0,0,0,6.285,19.88,8.0002,10.95422,42.33499,47.10197,62.06233,78.07577,71.0009,47.10197,0
819,726,2950.65937,2667.20573,1310.087819,1484.86763,1840.55079,2009.01794,1459.12718,1668.55636,54.24435,68.22908,0.48455,0.48455,465.75331,513.91745,166.069,224.201,135.649,151.528,102.94,82.503,0,0,63.401,106.754,-1431.7342,-1563.04165,144.24,144.24,21.40236,10.43776,9.37046,11.05608,0.03005,0.03005,446.94368,328.11965,37.1398,44.8709,431.88406,620.51148,56.61719,131.91798,431.93645,621.07653,0
820,428,2077.503109,2247.546719,978.74184,827.089239,1422.40626,1188.96746,495.97888,525.42842,81.37986,65.35969,2.60001,2.79937,534.952579,607.42095,92.322,91.013,101.941,97.438,202.524,139.56,0,0,17.558,7.876,-1400.81897,-1294.16759,252.462,252.462,128.99156,35.37446,42.32818,32.57949,11.12809,7.3,728.05833,543.05225,7.65578,4.93058,25.02739,50.04585,155.0704,6.20063,25.02739,50.04585,0
821,966,690.21913,607.55354,94.78247,-38.452,250.61094,162.02736,414.98647,268.12402,52.47695,31.85687,0,0,628.97798,434.05515,65.745,38.926,128.968,129.126,65.496,62.833,0,0,67.524,23.743,-480.17043,-463.19551,53.87473,53.87473,40.28625,12.52628,0,0,0,0,84.2716,83.8074,12.78259,2.39326,124.44094,77.87025,112.98586,0,233.95864,77.87025,1
822,851,65.51979,54.97722,-2.69774,14.34961,10.40934,16.414919,17.33208,45.96302,8.36567,12.95378,0,0,19.25498,46.88665,25.788,93.963,87.155,668.302,0,0,0,0,-264.296,310.865,-5.40548,-37.63376,3.006,3.006,5.71587,2.06531,0,0,0,0,0,0,0.97422,1.27556,5.37109,7.41891,28.7744,14.36886,5.37109,13.71891,0
823,767,5098.24528,4767.95913,2987.8561,2633.00339,5208.19007,5633.86118,4624.82727,5045.11206,8.73883,5.32711,0.520919,0.69992,35.22982,44.42931,131.771,144.093,356.868,348.244,321.518,384.471,0,0,170.704,114.273,-3455.6128,-3742.08318,60.2,60.2,0,9.98083,24.94353,0,22.34872,20.66621,3342.07533,3690.51454,255.92646,161.18864,391.86812,140.24336,259.7436,283.6218,418.50685,1271.17173,1
824,365,124.65442,114.75699,11.07395,10.777119,52.631,41.35179,6.7734,3.89974,10.34472,10.22141,15.41761,15.41761,28.27158,29.1163,32.101,35.327,25.061,18.388,0,0,0,0,1.163,0,-30.56688,-37.29474,3.00506,3.00506,40.83093,30.09038,0,0.6844,0,0,0,0,1.10554,0.15762,1.0415,0,0,0,1.0415,0,0
825,1075,124.5,1761.48382,295.616479,436.81661,697.48807,875.00321,459.01181,642.9568,0,0,0,0,0,0,9.27,12.683,18832.061,60.944,0,116.55,0,0,46.922,105.881,-2275.72374,0,180.3,180.3,59.85939,76.1744,0,0,0,0,634.4227,736.76903,6.94502,23.99813,111.89925,245.69328,0,0,111.89925,245.69328,0
826,174,113,163.88335,103.19118,56.43537,104.83704,97.62446,10.35984,1.96993,3.22512,3.22512,0,0,5.89147,12.34171,328.75,93.546,40.358,8.201,0,72.596,0,0,30.463,42.664,-68.68108,-65.40868,3.00506,3.00506,1.64586,41.18909,0,0,0,0,0,13.85,2.86184,2.19707,2.37975,0,21.61227,32.29684,2.37975,0,0
827,1233,262.77075,127.2872,88.97913,56.14527,145.39071,80.7635,33.57832,23.22003,5.38519,5.38519,65.40023,65.990929,442.77578,447.57027,102.11,96.084,56.637,93.938,122.686,455.281,0,0,346.829,0,-30.95419,-117.46449,6.02,6.02,14.33284,5.48556,2.15805,16.49423,0,0,40.03154,39.14687,31.10327,34.32583,0,0,481.23566,567.50479,0,0,0
828,197,486.8533,384.87289,31.45175,10.31284,41.67407,17.38017,48.05676,27.86059,0,0,0,0,4.34053,4.34053,30.637,13.371,36.207,29.556,0,0,0,0,93.333,47.501,-281.34079,-369.25991,60.10121,60.10121,0.24113,2.40684,0.6782,0,0.90133,0.90133,0,0,1.11237,0.06508,6.56512,1.39478,0,0,6.56512,1.39478,0
829,554,10.8685,13.355,109.34144,109.45416,134.93558,135.85137,104.68588,101.93414,0.86166,3.58079,0,0,11.77022,12.63188,1004.721,835.266,2533.589,4469.939,7561.49,401250.414,0,0,18.193,16.937,-0.09256,-4.96667,18.03037,18.03037,0.28213,1.69936,0,0,0,0,104.32063,103.16594,0,0,5.0253,5.0253,2.21643,2.21643,32.6173,32.6173,0
830,118,36766.36657,32398.09195,15534.70099,10379.34604,26733.59415,18285.3895,19567.63662,11648.50168,129.04066,142.34803,53.66586,38.58096,958.11714,1034.33465,117.337,99.066,169.075,140.843,119.379,103.026,0,0,55.712,70.222,-19026.70142,-27202.88659,549,549,5396.60577,3789.86339,4.71614,0,23.79753,21.99753,9020.76067,5445.1672,185.34862,275.680589,1148.85725,1555.6727,2829.97106,3073.24535,1223.57495,1651.6727,0
831,351,12239.59801,12938.92781,2704.27056,2448.844849,3406.891,4526.0367,1632.71636,3924.46416,349.78963,344.52511,88.32951,107.23637,6815.23721,6836.8811,32.155,41.675,35.061,70.781,80.156,106.105,0,0,293.788,748.656,-8496.043107,-8260.83605,6303.99389,3802.59027,467.42902,508.50486,9.15049,5.93129,25.36589,26.77744,1839.33834,2504.10882,326.09866,369.03457,601.07043,1031.5044,4033.90393,4512.31943,613.90762,1837.84186,0
832,832,286.33245,263.06526,1074.45505,931.99678,3324.53947,3330.36627,2779.21663,2856.31604,140.54802,141.51622,0,0,3190.79992,3276.17069,3798.141,4101.54,27093.008,5994.534,-13204.898,1025.2,0,0,121.243,117.925,-103.92108,8.06821,246.50511,246.50511,7.67531,37.27524,0,0,26.08,0,295.94416,295.94416,315.48257,77.95243,71.21058,28.36219,5660.6607,5811.40844,123.67058,63.86219,1
833,1295,349.69243,0,272.01436,0,277.03957,0,106.327,0,25.06486,0,0,0,106.72254,0,172.966,0,27.948,0,-1071.704,0,0,0,0,0,0,34.935,3.00506,0,5.02521,0,0,0,11.75875,0,104,0,24.13953,0,10.02574,0,277.1466,0,96.87244,0,0
834,777,58.35641,74.37479,45.10035,42.45516,64.55796,112.78243,11.54839,12.79294,0,3.69,0,0,31.87263,31.87263,154.278,139.715,99.875,104.727,359.553,289.236,0,0,229.773,252.765,-31.72628,-31.67926,40,40,5.82701,56.34542,2.08221,2.08221,57.85032,24.44776,31.64,25.49,0.10614,3.41602,0,0,99.6674,112.00005,0,0,0
835,1377,265.07339,385.38925,169.69894,202.00457,180.56723,206.37285,325.74407,310.21876,13.33731,13.71603,0,0,45.33177,71.29443,59.089,78.864,104.161,86.549,668.716,311.473,0,0,-14.566,-97.903,-140.94505,-73.17536,3.06516,3.06516,1.13189,0,0,0,0,0,135.9265,121.9463,2.26841,3.9309,7.61868,19.18361,3.39297,11.0079,280.76318,261.03978,0
836,458,33.41073,37.28724,1.68049,17.62528,40.45555,44.99673,17.45205,4.97365,0.07,0.07,0,0,0.09333,0.16333,18.107,170.168,111.162,141.381,0,0,0,0,133.491,97.866,0,0,3.006,3.006,11.73825,10.95468,16.41677,27.03681,0.03086,0.03086,0,0,1.12808,0.65971,9.64015,0.21878,10.14107,19.78122,9.64015,0.21878,1
837,538,237.26965,796.43573,170.08396,185.32295,243.2521,389.43357,157.23226,297.77948,45.27871,45.84198,0,0,244.14188,289.60414,292.234,141.139,203.875,109.219,58.731,16.018,0,0,67.517,59.466,-481.18649,-85.59668,94.162,94.162,1.61289,10.71006,0,0,11.584,11.584,13.96461,21.4102,23.20604,23.28778,68.92115,105.21879,159.19189,137.02877,68.92115,105.21879,0
838,1468,27.59258,146.54205,65.25177,64.595409,67.78658,89.64488,244.01641,222.92536,2.67622,10.39559,0,0,2.5005,5.17672,385.802,115.965,252.109,99.46,1179.811,181.064,0,0,-51.072,-75.792,-71.54021,-10.97922,19.833,19.833,0.1867,3.58523,0.07574,0.07574,0.15063,0.15063,35.98169,35.98169,4.84795,4.90751,24.5143,17.72029,29.22661,45.09519,219.20219,191.76215,0
839,767,4873.68867,4896.64241,711.78344,676.679379,2238.19032,2988.44782,1689.05073,2416.14756,21.64645,23.84027,0,0,100.44134,121.25606,81.883,79.186,120.498,170.107,84.784,120.966,0,0,2.99,0.241,-4629.98477,-4595.41425,3.00506,3.00506,10.14526,145.05214,24.59105,6.01012,19.65234,19.65234,1082.27313,1555.75408,16.91341,3.91691,20.09088,0,0,1.72513,111.18208,197.86534,0
840,1486,143.70188,129.23561,23.27413,28.72803,24.11799,29.32238,532.86178,488.78322,23.09185,23.09185,0,0,0,0.829,58.306,80.025,33.037,5.776,0,0,0,0,57.208,73.83,0,0,500,500,0.84386,0.59435,0,0,0,0,0,0,20.93335,20.27207,123.14437,118.49483,389.68299,509.16684,528.67514,488.2256,0
841,1084,1922.58447,1831.69654,658.91437,705.145309,800.94696,734.5293,742.21905,456.82736,18.98327,16.476777,3.93186,3.93186,73.29386,84.35157,117.427,101.956,72.023,78.591,27.028,87.216,0,0,294.217,238.203,-879.19518,-1038.89218,129.015,129.015,91.8627,0,2.77136,3.96233,0,0,78,213,6.54738,14.93956,400,60.10121,0,240,400,94.041,0
842,1305,2103.76137,2867.67235,755.933649,597.3546,1059.67424,1184.36483,1004.38936,934.57125,47.34305,47.85733,148.91761,8.77262,1200.43995,1240.9787,76.069,107.649,155.297,140.213,179.117,41.181,0,0,432.413,409.356,-1530.3597,-1076.65206,3.3,3.3,11.81018,56.19266,95.60172,67.64601,1.06847,1.05487,535.685449,175.06386,71.50588,58.20153,372.95583,160.72323,1092.46149,1199.6763,372.95583,160.72323,1
843,1486,22888.25002,22198.1325,2534.47248,2807.491718,7526.39342,8529.03896,2810.38324,4401.62782,306.44738,296.5305,10.16067,3.67067,5067.04581,5251.76836,49.902,69.368,46.712,71.288,32.216,39.749,0,0,10.981,15.667,-17250.74792,-18561.11765,27.04555,27.04555,1683.60809,1340.52807,1000,1000.70476,8.73469,8.74652,1661.05892,1904.76495,42.49521,60.054039,172.5502,165.54982,814.44447,1129.009,173.86877,620.92905,0
844,1213,128.5,0,840.28998,0,1182.70156,0,442.92843,0,0,0,0,0,0,0,0.736,0,14673.501,0,1093885.427,0,0,0,0,0,0,-0.3885,13,0,1.95386,0,0,0,0,0,1180.48469,0,19.93729,0,0,0,735.58698,0,76.09741,0,0
845,655,65.09443,68.75197,92.50898,80.4945,100.90184,84.19051,93.76225,69.51205,0.32713,1.27753,0,0.01109,0.93714,1.25318,291.297,136.287,447.308,380.255,389.723,428.53,0,0,113.94,0,-45.8544,-43.76117,4.207,4.207,0.85562,3.57916,0,0,0,0,47.37434,54.58341,0.83124,0.48743,11.42866,0,0,0,30.73104,13.78099,0
846,699,30.3689,0,0,0,0,0,57.51532,0,2.28765,0,0,0,18.02599,0,0,0,0,0,0,0,0,0,-66.358,0,0,-10.85105,3.01,0,0,0,0,0,0,0,0,0,1.90185,0,5.87472,0,26.4362,0,57.51532,0,0
847,46,537.926469,459.13216,249.940639,273.75827,533.772839,458.07476,431.9534,358.94604,1.19122,1.07751,0,0,1.31069,0.43127,103.258,129.261,759.037,448.733,1291.909,703.797,0,0,1.161,0.383,-109.06675,-71.79324,5.99738,5.99738,121.83899,79.99458,0.00011,0.00011,0,0,257.64,213.22468,6.01644,6,1.24701,0.40157,0,0,101.24701,100.40157,0
848,833,7893.511,7590.31618,67.699,-64.372389,486.806,442.09993,784.768,969.44159,19.648,34.28919,0,0,1589.089,1586.13046,5.717,7.153,19.067,20.68,5.87,4.913,0,0,31.015,33.775,-7003.13338,-7131.03,90.152,90.15182,241.99,117.5205,78.16108,3.161,0.439,100.43879,116.281,95.58481,15.936,11.26156,396.65,387.51405,3.005,3.00506,396.65,387.51405,0
849,1013,147.26283,162.83719,7.53309,20.81225,69.18624,86.38839,195.2297,215.55259,12.97857,14.7234,0,0,75.45153,87.0752,38.11,37.47,443.635,361.75,246.927,266.533,0,0,-100.823,-134.668,-91.17048,-76.54065,14.012,14.012,1.09675,1.93975,0,0,0,0,52.5,67.5,2.48484,3.09079,6.53822,25.15163,66.96742,85.56538,70.08859,88.702,1
850,598,78.8143,74.44668,68.78178,72.28678,78.35811,82.79104,204.78829,212.64245,4.44764,4.5053,0,0,175.9934,180.44104,6.415,30.602,190.053,220.349,1175.417,2278.506,0,0,130.849,81.971,-11.96982,-22.78866,15.025,15.025,2.54745,0.70344,0,0,0,0,74.40608,75.7592,6.4084,7.27645,12.50378,9.778,23.71498,17.41543,172.72772,183.10619,0
